timestamp,http_code,http_connect,time_namelookup,time_connect,time_pretransfer,time_starttransfer,size_download,speed_download,time_total,num_redirects,url_effective,curl_exit_code,url
Nov 01 21:06:37,200,000,1.515,1.826,1.826,2.139,32418,8080.000,4.012,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 01 21:16:56,200,000,0.512,0.802,0.802,1.093,32418,11442.000,2.833,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 01 21:27:02,200,000,1.518,1.819,1.819,2.126,32418,8230.000,3.939,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 01 21:37:10,200,000,0.520,0.816,0.816,1.133,32418,11123.000,2.914,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 01 21:47:17,200,000,1.522,1.830,1.830,2.137,32418,8140.000,3.982,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 01 21:57:24,200,000,0.514,0.810,0.811,1.117,32418,11240.000,2.884,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 01 22:07:32,200,000,1.521,1.815,1.815,2.113,32418,8345.000,3.885,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 01 22:17:40,200,000,0.512,0.810,0.810,1.149,32418,11044.000,2.935,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 01 22:27:47,200,000,1.511,1.821,1.821,2.134,32418,8118.000,3.993,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 01 22:37:54,200,000,0.517,0.809,0.810,1.124,32418,11271.000,2.876,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 01 22:48:00,200,000,1.517,1.809,1.809,2.108,32418,8373.000,3.872,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 01 22:58:07,200,000,1.514,1.809,1.809,2.113,32418,8369.000,3.873,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 01 23:08:15,200,000,0.518,0.829,0.829,1.140,32418,10768.000,3.011,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 01 23:18:22,200,000,1.517,1.818,1.818,2.145,32418,8193.000,3.956,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 01 23:28:29,200,000,1.511,1.812,1.812,2.114,32418,8238.000,3.935,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 01 23:38:37,200,000,0.516,0.814,0.815,1.110,32418,11240.000,2.884,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 01 23:48:44,200,000,1.513,1.820,1.820,2.127,32418,8163.000,3.971,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 01 23:58:52,200,000,1.515,1.813,1.814,2.113,32418,8312.000,3.900,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 00:09:00,200,000,0.515,0.817,0.817,1.119,32418,11062.000,2.930,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 00:19:26,200,000,1.532,1.835,1.835,2.153,32418,8159.000,3.973,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 00:29:44,200,000,0.257,0.556,0.556,0.856,32418,12208.000,2.655,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 00:39:51,200,000,1.513,1.821,1.821,2.150,32418,8122.000,3.991,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 00:49:58,200,000,1.514,1.803,1.803,2.111,32418,8422.000,3.849,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 01:00:05,200,000,1.525,1.835,1.835,2.179,32418,8063.000,4.021,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 01:10:13,200,000,0.253,0.556,0.556,0.871,32418,12000.000,2.701,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 01:20:23,200,000,1.514,1.843,1.843,2.209,32418,7687.000,4.217,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 01:30:32,200,000,0.512,0.824,0.824,1.153,32418,10705.000,3.028,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 01:40:45,200,000,1.519,1.829,1.829,2.139,32418,8108.000,3.998,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 01:50:53,200,000,1.526,1.823,1.823,2.171,32418,8189.000,3.958,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 02:01:01,200,000,1.512,1.819,1.819,2.126,32418,8164.000,3.971,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 02:11:08,200,000,1.532,1.832,1.832,2.156,32418,8168.000,3.969,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 02:21:16,200,000,1.512,1.809,1.814,2.113,32418,8310.000,3.901,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 02:31:28,200,000,1.512,1.811,1.811,2.190,32418,8144.000,3.980,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 02:41:37,200,000,1.512,1.810,1.810,2.109,32418,8335.000,3.889,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 02:51:45,200,000,1.516,1.811,1.811,2.144,32418,8236.000,3.936,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 03:01:53,200,000,0.261,0.569,0.569,0.877,32418,11932.000,2.717,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 03:11:59,200,000,1.515,1.807,1.807,2.124,32418,8353.000,3.881,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 03:22:06,200,000,1.512,1.820,1.820,2.128,32418,8141.000,3.982,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 03:32:15,200,000,1.517,1.826,1.826,2.181,32418,8094.000,4.005,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 03:42:23,200,000,0.516,0.817,0.817,1.119,32418,11106.000,2.919,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 03:52:31,200,000,1.514,1.811,1.812,2.146,32418,8244.000,3.932,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 04:02:39,200,000,0.512,0.805,0.806,1.100,32418,11311.000,2.866,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 04:12:45,200,000,1.514,1.816,1.816,2.127,32418,8259.000,3.925,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 04:23:09,200,000,1.522,1.822,1.822,2.120,32418,8316.000,3.898,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 04:33:16,200,000,0.510,0.811,0.811,1.139,32418,10990.000,2.950,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 04:43:25,200,000,0.515,0.826,0.826,1.138,32418,10818.000,2.996,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 04:53:32,200,000,0.510,0.816,0.816,1.204,32418,10655.000,3.042,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 05:03:38,200,000,0.510,0.817,0.817,1.125,32418,10891.000,2.977,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 05:13:45,200,000,1.517,1.812,1.814,2.128,32418,8322.000,3.895,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 05:23:53,200,000,1.511,1.809,1.809,2.108,32418,8320.000,3.896,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 05:34:01,200,000,0.513,0.825,0.825,1.160,32418,10829.000,2.993,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 05:44:08,200,000,1.524,1.816,1.816,2.112,32418,8383.000,3.867,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 05:54:16,200,000,0.029,0.334,0.334,0.643,32418,13098.000,2.475,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 06:04:22,200,000,0.509,0.809,0.809,1.105,32418,11234.000,2.886,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 06:14:28,200,000,0.511,0.824,0.824,1.135,32418,10818.000,2.997,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 06:24:34,200,000,0.510,0.815,0.815,1.123,32418,10970.000,2.955,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 06:34:41,200,000,0.517,0.836,0.836,1.150,32418,10782.000,3.006,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 06:44:48,200,000,1.512,1.809,1.809,2.106,32418,8343.000,3.885,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 06:54:55,200,000,0.511,0.824,0.825,1.155,32418,10712.000,3.026,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 07:05:03,200,000,1.512,1.811,1.811,2.110,32418,8316.000,3.898,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 07:15:11,200,000,0.510,0.811,0.811,1.122,32418,11156.000,2.906,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 07:25:16,200,000,1.519,1.815,1.816,2.113,32418,8320.000,3.896,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 07:35:24,200,000,1.519,1.825,1.825,2.166,32418,8066.000,4.019,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 07:45:32,200,000,1.512,1.824,1.825,2.136,32418,8115.000,3.995,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 07:55:39,200,000,0.514,0.813,0.813,1.136,32418,11103.000,2.920,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 08:05:46,200,000,1.513,1.812,1.813,2.112,32418,8305.000,3.903,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 08:15:53,200,000,0.510,0.820,0.820,1.163,32418,10719.000,3.024,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 08:26:00,200,000,1.517,1.808,1.808,2.100,32418,8424.000,3.848,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 08:36:07,200,000,0.514,0.821,0.821,1.153,32418,10846.000,2.989,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 08:46:13,200,000,0.513,0.803,0.803,1.094,32418,11475.000,2.825,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 08:56:19,200,000,0.259,0.555,0.555,0.880,32418,12165.000,2.665,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 09:06:25,200,000,0.511,0.807,0.807,1.103,32418,11248.000,2.882,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 09:16:32,200,000,1.512,1.813,1.813,2.133,32418,8223.000,3.942,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 09:26:41,200,000,1.512,1.808,1.808,2.102,32418,8408.000,3.855,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 09:36:49,200,000,1.511,1.806,1.806,2.126,32418,8310.000,3.901,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 09:46:55,200,000,0.004,0.295,0.295,0.588,32418,13818.000,2.346,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 09:57:02,200,000,1.514,1.800,1.801,2.087,32418,8505.000,3.811,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 10:07:09,200,000,0.515,0.816,0.816,1.114,32418,11225.000,2.888,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 10:17:16,200,000,1.512,1.821,1.821,2.142,32418,8113.000,3.995,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 10:27:24,200,000,1.514,1.815,1.815,2.117,32418,8263.000,3.923,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 10:37:31,200,000,1.515,1.814,1.814,2.139,32418,8260.000,3.925,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 10:47:38,200,000,0.030,0.337,0.337,0.645,32418,13038.000,2.486,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 10:57:45,200,000,0.510,0.813,0.813,1.140,32418,10998.000,2.948,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 11:07:51,200,000,1.515,1.801,1.801,2.089,32418,8504.000,3.812,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 11:17:58,200,000,0.515,0.811,0.811,1.126,32418,11072.000,2.928,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 11:28:05,200,000,1.518,1.821,1.821,2.125,32418,8175.000,3.965,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 11:38:13,200,000,0.511,0.815,0.815,1.134,32418,11006.000,2.945,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 11:48:20,200,000,0.520,0.814,0.814,1.123,32418,11265.000,2.878,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 11:58:27,200,000,1.513,1.810,1.810,2.109,32418,8324.000,3.894,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 12:08:35,200,000,1.519,1.816,1.816,2.110,32418,8343.000,3.885,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 12:18:43,200,000,1.520,1.811,1.811,2.123,32418,8361.000,3.877,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 12:28:52,200,000,0.514,0.825,0.825,1.132,32418,10927.000,2.967,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 12:38:59,200,000,1.511,1.817,1.818,2.147,32418,8150.000,3.978,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 12:49:06,200,000,1.515,1.816,1.816,2.118,32418,8270.000,3.920,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 12:59:14,200,000,0.512,0.821,0.821,1.164,32418,10710.000,3.027,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 13:09:21,200,000,1.518,1.816,1.816,2.115,32418,8266.000,3.922,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 13:19:32,200,000,1.514,1.819,1.819,2.144,32418,8132.000,3.986,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 13:29:40,200,000,0.514,0.810,0.810,1.113,32418,11192.000,2.896,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 13:39:47,200,000,0.512,0.808,0.808,1.133,32418,11141.000,2.910,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 13:49:54,200,000,0.511,0.815,0.815,1.135,32418,10958.000,2.958,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 14:00:01,200,000,1.516,1.825,1.825,2.162,32418,8076.000,4.014,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 14:10:09,200,000,0.255,0.550,0.550,0.885,32418,12176.000,2.662,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 14:20:15,200,000,0.510,0.806,0.806,1.114,32418,11179.000,2.900,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 14:30:21,200,000,0.032,0.331,0.331,0.675,32418,13066.000,2.481,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 14:40:28,200,000,0.516,0.808,0.808,1.139,32418,11181.000,2.899,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 14:50:35,200,000,1.512,1.810,1.810,2.148,32418,8193.000,3.957,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 15:00:43,200,000,1.512,1.817,1.817,2.129,32418,8199.000,3.954,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 15:10:51,200,000,1.516,1.817,1.817,2.152,32418,8188.000,3.959,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 15:20:59,200,000,1.520,1.818,1.818,2.118,32418,8298.000,3.906,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 15:31:06,200,000,0.517,0.817,0.817,1.153,32418,10946.000,2.962,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 15:41:14,200,000,0.512,0.807,0.808,1.107,32418,11240.000,2.884,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 15:51:21,200,000,1.512,1.829,1.831,2.167,32418,7945.000,4.080,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 16:01:30,200,000,0.513,0.821,0.822,1.131,32418,10918.000,2.969,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 16:11:37,200,000,1.512,1.824,1.824,2.162,32418,8095.000,4.004,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 16:21:45,200,000,0.511,0.814,0.814,1.116,32418,11063.000,2.930,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 16:31:52,200,000,1.524,1.815,1.815,2.144,32418,8320.000,3.896,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 16:42:00,200,000,0.515,0.811,0.811,1.117,32418,11173.000,2.901,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 16:52:06,200,000,1.513,1.824,1.824,2.150,32418,8045.000,4.029,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 17:02:14,200,000,1.513,1.809,1.809,2.106,32418,8339.000,3.887,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 17:12:21,200,000,1.515,1.816,1.816,2.146,32418,8198.000,3.954,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 17:22:29,200,000,0.512,0.810,0.810,1.110,32418,11164.000,2.904,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 17:32:35,200,000,1.513,1.813,1.813,2.155,32418,8190.000,3.958,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 17:42:42,200,000,1.516,1.816,1.816,2.115,32418,8318.000,3.897,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 17:52:50,200,000,0.514,0.808,0.809,1.135,32418,11039.000,2.936,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 18:02:57,200,000,1.518,1.812,1.812,2.106,32418,8402.000,3.858,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 18:13:05,200,000,0.509,0.824,0.824,1.153,32418,10760.000,3.013,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 18:23:12,200,000,0.519,0.830,0.833,1.144,32418,10786.000,3.006,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 18:33:19,200,000,0.510,0.811,0.811,1.131,32418,10979.000,2.953,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 18:43:26,200,000,0.512,0.816,0.817,1.123,32418,10921.000,2.968,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 18:53:33,200,000,0.510,0.814,0.814,1.158,32418,10828.000,2.994,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 19:03:40,200,000,1.519,1.815,1.815,2.108,32418,8387.000,3.865,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 19:13:47,200,000,1.518,1.817,1.818,2.142,32418,8221.000,3.943,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 19:23:55,200,000,0.513,0.811,0.811,1.110,32418,11143.000,2.909,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 19:34:01,200,000,1.511,1.809,1.809,2.138,32418,8261.000,3.924,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 19:44:09,200,000,1.513,1.807,1.807,2.102,32418,8365.000,3.875,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 19:54:17,200,000,0.513,0.813,0.813,1.153,32418,10965.000,2.956,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 20:04:23,200,000,0.513,0.817,0.817,1.124,32418,10955.000,2.959,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 20:14:31,200,000,1.513,1.813,1.813,2.128,32418,8302.000,3.904,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 20:24:46,200,000,0.515,0.819,0.819,1.124,32418,10997.000,2.948,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 20:34:53,200,000,0.257,0.553,0.553,0.878,32418,12195.000,2.658,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 20:45:00,200,000,1.515,1.807,1.807,2.099,32418,8432.000,3.845,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 20:55:07,200,000,1.514,1.813,1.813,2.144,32418,8199.000,3.953,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 21:05:14,200,000,0.261,0.549,0.549,0.838,32418,12585.000,2.576,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 21:15:20,200,000,1.514,1.815,1.815,2.146,32418,8202.000,3.952,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 21:25:28,200,000,1.511,1.803,1.803,2.101,32418,8415.000,3.852,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 21:35:35,200,000,1.512,1.806,1.806,2.101,32418,8371.000,3.873,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 21:45:42,200,000,1.512,1.803,1.803,2.097,32418,8436.000,3.843,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 21:55:49,200,000,0.515,0.806,0.806,1.121,32418,11283.000,2.873,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 22:05:56,200,000,1.517,1.815,1.815,2.112,32418,8308.000,3.902,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 22:16:04,200,000,1.515,1.813,1.813,2.111,32418,8317.000,3.898,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 22:26:11,200,000,0.513,0.811,0.811,1.112,32418,11183.000,2.899,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 22:36:17,200,000,0.256,0.542,0.542,0.858,32418,12553.000,2.582,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 22:46:24,200,000,0.516,0.812,0.813,1.109,32418,11238.000,2.885,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 22:56:31,200,000,0.514,0.826,0.826,1.138,32418,10805.000,3.000,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 23:06:38,200,000,1.512,1.818,1.818,2.126,32418,8133.000,3.986,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
Nov 02 23:16:46,200,000,1.516,1.808,1.808,2.117,32418,8361.000,3.877,0,http://www.net24.co.nz/web-hosting/linux/,,www.net24.co.nz/web-hosting/linux/
